Len = 108	V0----------------------------------------------------------------------------------------------------
V0:   OrderedDict([('V_AB', 0), ('V_BC', 0), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 2], [4, 0, -2], [0, 5, 1], [5, 0, -1]]), ('Tree Num', '0'), ('TopologyCNT', '36'), ('Vin', 'VIII_0'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, -1], [5, 0, 1], [1, 4, -2], [4, 1, 2]]), ('Tree Num', '22'), ('TopologyCNT', '1803'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, -1], [5, 0, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '24'), ('TopologyCNT', '1962'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [1, 4, -2], [4, 1, 2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '34'), ('TopologyCNT', '2783'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [1, 4, -2], [4, 1, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '37'), ('TopologyCNT', '3030'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [1, 5, -1], [5, 1, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '38'), ('TopologyCNT', '3098'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [2, 3, 2], [3, 2, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '40'), ('TopologyCNT', '3268'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -1], [4, 0, 1], [0, 5, -2], [5, 0, 2]]), ('Tree Num', '2'), ('TopologyCNT', '195'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -1], [4, 0, 1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '11'), ('TopologyCNT', '923'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -1], [4, 0, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '12'), ('TopologyCNT', '1002'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [1, 4, -1], [4, 1, 1]]), ('Tree Num', '23'), ('TopologyCNT', '1887'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '25'), ('TopologyCNT', '2046'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [1, 4, -1], [4, 1, 1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '35'), ('TopologyCNT', '2859'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [1, 4, -1], [4, 1, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '36'), ('TopologyCNT', '2938'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [1, 5, -2], [5, 1, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '39'), ('TopologyCNT', '3182'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 5, 0], [5, 2, 0], [2, 3, 2], [3, 2, -2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '40'), ('TopologyCNT', '3260'), ('Vin', 'VIII_5'), ('Vout', 'VII_5')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, -1], [3, 0, 1], [0, 5, -2], [5, 0, 2]]), ('Tree Num', '5'), ('TopologyCNT', '411'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, -1], [3, 0, 1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '16'), ('TopologyCNT', '1299'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, -1], [3, 0, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '18'), ('TopologyCNT', '1458'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [1, 3, -1], [3, 1, 1]]), ('Tree Num', '47'), ('TopologyCNT', '3799'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '54'), ('TopologyCNT', '4366'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, -1], [3, 1, 1], [1, 5, -2], [5, 1, 2]]), ('Tree Num', '59'), ('TopologyCNT', '4763'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, -1], [3, 1, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '61'), ('TopologyCNT', '4922'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [1, 5, -2], [5, 1, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '66'), ('TopologyCNT', '5342'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 5, 0], [5, 2, 0], [2, 3, 1], [3, 2, -1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '67'), ('TopologyCNT', '5416'), ('Vin', 'VIII_5'), ('Vout', 'VII_6')])


Len = 54	V6----------------------------------------------------------------------------------------------------
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 2], [4, 0, -2], [0, 5, 1], [5, 0, -1]]), ('Tree Num', '3'), ('TopologyCNT', '276'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 2], [4, 0, -2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '14'), ('TopologyCNT', '1165'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 2], [4, 0, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '17'), ('TopologyCNT', '1412'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, 1], [5, 0, -1], [1, 3, -2], [3, 1, 2]]), ('Tree Num', '21'), ('TopologyCNT', '1713'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, 1], [5, 0, -1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '29'), ('TopologyCNT', '2368'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '33'), ('TopologyCNT', '2687'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '36'), ('TopologyCNT', '2934'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 5, -1], [5, 1, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '41'), ('TopologyCNT', '3346'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, 2], [4, 2, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '43'), ('TopologyCNT', '3516'), ('Vin', 'VIII_6'), ('Vout', 'VII_1')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 1], [4, 0, -1], [0, 5, 2], [5, 0, -2]]), ('Tree Num', '6'), ('TopologyCNT', '512'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 1], [4, 0, -1], [1, 3, -2], [3, 1, 2]]), ('Tree Num', '9'), ('TopologyCNT', '753'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 1], [4, 0, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '19'), ('TopologyCNT', '1568'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, 2], [5, 0, -2], [1, 4, -1], [4, 1, 1]]), ('Tree Num', '26'), ('TopologyCNT', '2117'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, 2], [5, 0, -2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '31'), ('TopologyCNT', '2532'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [1, 4, -1], [4, 1, 1]]), ('Tree Num', '33'), ('TopologyCNT', '2679'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '38'), ('TopologyCNT', '3094'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 4, -1], [4, 1, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '42'), ('TopologyCNT', '3410'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, 1], [4, 2, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '44'), ('TopologyCNT', '3592'), ('Vin', 'VIII_6'), ('Vout', 'VII_2')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, 1], [3, 0, -1], [0, 5, 2], [5, 0, -2]]), ('Tree Num', '7'), ('TopologyCNT', '568'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, 1], [3, 0, -1], [1, 4, -2], [4, 1, 2]]), ('Tree Num', '15'), ('TopologyCNT', '1209'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, 1], [3, 0, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '20'), ('TopologyCNT', '1624'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, 2], [5, 0, -2], [1, 3, -1], [3, 1, 1]]), ('Tree Num', '49'), ('TopologyCNT', '3957'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, 2], [5, 0, -2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '55'), ('TopologyCNT', '4444'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, -1], [3, 1, 1], [1, 4, -2], [4, 1, 2]]), ('Tree Num', '58'), ('TopologyCNT', '4675'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, -1], [3, 1, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '63'), ('TopologyCNT', '5090'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 4, -2], [4, 1, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '65'), ('TopologyCNT', '5246'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [2, 3, 1], [3, 2, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '68'), ('TopologyCNT', '5504'), ('Vin', 'VIII_6'), ('Vout', 'VII_3')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, 2], [3, 0, -2], [0, 5, 1], [5, 0, -1]]), ('Tree Num', '1'), ('TopologyCNT', '92'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, 2], [3, 0, -2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '10'), ('TopologyCNT', '821'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, 2], [3, 0, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '13'), ('TopologyCNT', '1068'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, 1], [5, 0, -1], [1, 4, -2], [4, 1, 2]]), ('Tree Num', '46'), ('TopologyCNT', '3721'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, 1], [5, 0, -1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '51'), ('TopologyCNT', '4120'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [1, 4, -2], [4, 1, 2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '58'), ('TopologyCNT', '4703'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [1, 4, -2], [4, 1, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '61'), ('TopologyCNT', '4950'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
V6:   OrderedDict([('V_AB', 2), ('V_BC', -2), ('V_CA', 0), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [1, 5, -1], [5, 1, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '62'), ('TopologyCNT', '5018'), ('Vin', 'VIII_6'), ('Vout', 'VII_4')])
